,experiment_id,well,_id,sample_id,experiment_reference,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,strain_class,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,aliquot_id,total_counts,TX_plate_name,TX_project_name,TX_sample_name,flow_volume,flow_rate_uL/min,date_of_experiment,cells/mL,cells/mL_doubling_time,cells/mL_n0
0,r1dvbs7kdxq4md,a1,5ef26518ed7a130d9ba086bd,sample.transcriptic.aq1dvmrawcr5tg9.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,7,3d500e3a0450248cdbd684ec6f406dfc64a0c7aa,"UWBF_6390 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_6390,CRISPR_w303_positive_control_NOR_00_6390,Control,,HIGH_FITC,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,18.0,hour,aq1dvmrawcr5tg9,4279,TimeSeries-12-12-2019-Run3P1,Sytox-YeastGates,SytoxYG-Plate,60000,200,12-Dec-2019,71316.66667,-87100835.53120442,330578.2017628627
544,r1dvbs8vu72tbp,d4,5ef263ab5a8ffec0f2db13ea,sample.transcriptic.aq1dvhcr6dvctq2.experiment.transcriptic.r1dvbs8vu72tbp,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,2,13a58b2aefde0956c594e0e046c9ce5c6baf1d34,"UWBF_24960 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [1e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,1e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|1e-05|mM']",30.0,celsius,18.0,hour,aq1dvhcr6dvctq2,4440,TimeSeries-12-11-2019-Run2P1,Sytox-YeastGates,SytoxYG-Plate,60000,200,11-Dec-2019,74000.0,-60107945.82162376,526233.3310267658
545,r1dvbs8vu72tbp,d4,5ef26381e78a7335074972f4,sample.transcriptic.aq1dvhp5yznqb7g.experiment.transcriptic.r1dvbs8vu72tbp,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,2,96c6b07191602964d0cdb5c91181c26e27ee56a1,"UWBF_24960 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [1e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,1e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|1e-05|mM']",30.0,celsius,20.0,hour,aq1dvhp5yznqb7g,3786,TimeSeries-12-11-2019-Run2P2,Sytox-YeastGates,SytoxYG-Plate,60000,200,11-Dec-2019,63100.0,-60107945.82162376,526233.3310267658
546,r1dvbs8vu72tbp,d4,5ef263bb5a8ffec0f2db1447,sample.transcriptic.aq1dvhyrzzzrg36.experiment.transcriptic.r1dvbs8vu72tbp,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,2,f3a7d72d8ff767a5856346c1137e17864b969109,"UWBF_24960 | 30.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [1e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,1e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|1e-05|mM']",30.0,celsius,22.0,hour,aq1dvhyrzzzrg36,5570,TimeSeries-12-11-2019-Run2P3,Sytox-YeastGates,SytoxYG-Plate,60000,200,11-Dec-2019,92833.33333,-60107945.82162376,526233.3310267658
547,r1dvbs8vu72tbp,d4,5ef26293f80dde9bba37b9fe,sample.transcriptic.aq1dvjapputtwtn.experiment.transcriptic.r1dvbs8vu72tbp,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,2,ffb0cc4326734acd121bef9b04f3e61034a13a4b,"UWBF_24960 | 30.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [1e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,1e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|1e-05|mM']",30.0,celsius,24.0,hour,aq1dvjapputtwtn,30000,TimeSeries-12-11-2019-Run2P4,Sytox-YeastGates,SytoxYG-Plate,16000,200,11-Dec-2019,1875000.0,-60107945.82162376,526233.3310267658
548,r1dvbs8vu72tbp,d5,5ef2642749c4a5cab3a22b58,sample.transcriptic.aq1dvhcr6dvctq4.experiment.transcriptic.r1dvbs8vu72tbp,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,2,909360d26044317ef700bd871bb1b57c714088bb,"UWBF_24960 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [2.5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,2.5e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|2.5e-05|mM']",30.0,celsius,18.0,hour,aq1dvhcr6dvctq4,6224,TimeSeries-12-11-2019-Run2P1,Sytox-YeastGates,SytoxYG-Plate,60000,200,11-Dec-2019,103733.33333,-61756088.0457116,660235.5760976983
549,r1dvbs8vu72tbp,d5,5ef2643549c4a5cab3a22ba6,sample.transcriptic.aq1dvhp5yznqb7j.experiment.transcriptic.r1dvbs8vu72tbp,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,2,414d218e858067a2f521ff41dc2d771d697ffcd4,"UWBF_24960 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [2.5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,2.5e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|2.5e-05|mM']",30.0,celsius,20.0,hour,aq1dvhp5yznqb7j,4514,TimeSeries-12-11-2019-Run2P2,Sytox-YeastGates,SytoxYG-Plate,60000,200,11-Dec-2019,75233.33333,-61756088.0457116,660235.5760976983
550,r1dvbs8vu72tbp,d5,5ef2643649c4a5cab3a22bac,sample.transcriptic.aq1dvhyrzzzrg38.experiment.transcriptic.r1dvbs8vu72tbp,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,2,ebc162d4a1053bca0e7f2e758c1de765db001bcb,"UWBF_24960 | 30.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [2.5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,2.5e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|2.5e-05|mM']",30.0,celsius,22.0,hour,aq1dvhyrzzzrg38,9257,TimeSeries-12-11-2019-Run2P3,Sytox-YeastGates,SytoxYG-Plate,60000,200,11-Dec-2019,154283.33333,-61756088.0457116,660235.5760976983
551,r1dvbs8vu72tbp,d5,5ef262c35e1ca853c188c9f5,sample.transcriptic.aq1dvjappuuy4xk.experiment.transcriptic.r1dvbs8vu72tbp,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,2,8d38e248403b04f6b51800d7e8de3b94ea71fed8,"UWBF_24960 | 30.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [2.5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,2.5e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|2.5e-05|mM']",30.0,celsius,24.0,hour,aq1dvjappuuy4xk,30000,TimeSeries-12-11-2019-Run2P4,Sytox-YeastGates,SytoxYG-Plate,13000,200,11-Dec-2019,2307692.30769,-61756088.0457116,660235.5760976983
552,r1dvbs8vu72tbp,d6,5ef264703df9d5a2beeb31a4,sample.transcriptic.aq1dvhcr6dvctq6.experiment.transcriptic.r1dvbs8vu72tbp,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,2,4820db3d5f15aab63a709be55c50cc79fa195920,"UWBF_24960 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,4e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-05|mM']",30.0,celsius,18.0,hour,aq1dvhcr6dvctq6,899,TimeSeries-12-11-2019-Run2P1,Sytox-YeastGates,SytoxYG-Plate,60000,200,11-Dec-2019,14983.333330000001,-30141147.014587823,106033.33358934023
553,r1dvbs8vu72tbp,d6,5ef263db60e3ad502b9b585a,sample.transcriptic.aq1dvhp5yznqb7m.experiment.transcriptic.r1dvbs8vu72tbp,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,2,b6a755cb2b498abd681ce7d4bda357fe20e3534e,"UWBF_24960 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,4e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-05|mM']",30.0,celsius,20.0,hour,aq1dvhp5yznqb7m,540,TimeSeries-12-11-2019-Run2P2,Sytox-YeastGates,SytoxYG-Plate,60000,200,11-Dec-2019,9000.0,-30141147.014587823,106033.33358934023
554,r1dvbs8vu72tbp,d6,5ef2642249c4a5cab3a22b37,sample.transcriptic.aq1dvhys222vp77.experiment.transcriptic.r1dvbs8vu72tbp,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,2,c4dc803c9d53b0a67432f0a868bab562eeba7e19,"UWBF_24960 | 30.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,4e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-05|mM']",30.0,celsius,22.0,hour,aq1dvhys222vp77,377,TimeSeries-12-11-2019-Run2P3,Sytox-YeastGates,SytoxYG-Plate,60000,200,11-Dec-2019,6283.3333299999995,-30141147.014587823,106033.33358934023
555,r1dvbs8vu72tbp,d6,5ef263de60e3ad502b9b586c,sample.transcriptic.aq1dvjappuuy4xn.experiment.transcriptic.r1dvbs8vu72tbp,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,2,99cdccf7f30d845927bb5ca99d62af97ae2be192,"UWBF_24960 | 30.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,4e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-05|mM']",30.0,celsius,24.0,hour,aq1dvjappuuy4xn,23632,TimeSeries-12-11-2019-Run2P4,Sytox-YeastGates,SytoxYG-Plate,60000,200,11-Dec-2019,393866.66667,-30141147.014587823,106033.33358934023
556,r1dvbs8vu72tbp,d7,5ef262fbd3d16287168a336c,sample.transcriptic.aq1dvhcr6dwgzu4.experiment.transcriptic.r1dvbs8vu72tbp,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,2,35c7e90b261670f78ac9bcc4c13187045981591b,"UWBF_24960 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [6e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,5.9999999999999995e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|6e-05|mM']",30.0,celsius,18.0,hour,aq1dvhcr6dwgzu4,8797,TimeSeries-12-11-2019-Run2P1,Sytox-YeastGates,SytoxYG-Plate,60000,200,11-Dec-2019,146616.66667,-75665896.80129512,890955.9514748859
557,r1dvbs8vu72tbp,d7,5ef263b35a8ffec0f2db141a,sample.transcriptic.aq1dvhp5yzpuhbj.experiment.transcriptic.r1dvbs8vu72tbp,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,2,f57ae3846618f38abc9e9a7bf75aafc86e05d91d,"UWBF_24960 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [6e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,5.9999999999999995e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|6e-05|mM']",30.0,celsius,20.0,hour,aq1dvhp5yzpuhbj,16461,TimeSeries-12-11-2019-Run2P2,Sytox-YeastGates,SytoxYG-Plate,60000,200,11-Dec-2019,274350.0,-75665896.80129512,890955.9514748859
558,r1dvbs8vu72tbp,d7,5ef2642a49c4a5cab3a22b6a,sample.transcriptic.aq1dvhys222vp79.experiment.transcriptic.r1dvbs8vu72tbp,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,2,059bda2786049e57b7a668379fe39563f88bdce8,"UWBF_24960 | 30.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [6e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,5.9999999999999995e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|6e-05|mM']",30.0,celsius,22.0,hour,aq1dvhys222vp79,30000,TimeSeries-12-11-2019-Run2P3,Sytox-YeastGates,SytoxYG-Plate,30000,200,11-Dec-2019,1000000.0,-75665896.80129512,890955.9514748859
559,r1dvbs8vu72tbp,d7,5ef2636a37128d5fc75f9ec5,sample.transcriptic.aq1dvjappuw4b3m.experiment.transcriptic.r1dvbs8vu72tbp,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,2,70cf61cf2f8c3ad61b9948458e440d073a7e5085,"UWBF_24960 | 30.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [6e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,5.9999999999999995e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|6e-05|mM']",30.0,celsius,24.0,hour,aq1dvjappuw4b3m,30000,TimeSeries-12-11-2019-Run2P4,Sytox-YeastGates,SytoxYG-Plate,14000,200,11-Dec-2019,2142857.14286,-75665896.80129512,890955.9514748859
560,r1dvbs8vu72tbp,d8,5ef263b25a8ffec0f2db1411,sample.transcriptic.aq1dvhcr6dwgzu6.experiment.transcriptic.r1dvbs8vu72tbp,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,2,e71d038442513e1e58e81d205bf4921729484780,"UWBF_24960 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [8e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,8e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|8e-05|mM']",30.0,celsius,18.0,hour,aq1dvhcr6dwgzu6,9934,TimeSeries-12-11-2019-Run2P1,Sytox-YeastGates,SytoxYG-Plate,60000,200,11-Dec-2019,165566.66667,-33600154.28920876,708598.0781949328
561,r1dvbs8vu72tbp,d8,5ef26292f80dde9bba37b9f5,sample.transcriptic.aq1dvhp5yzpuhbm.experiment.transcriptic.r1dvbs8vu72tbp,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,2,acbd6adc384ac528213c04a19b22294b7302be07,"UWBF_24960 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [8e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,8e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|8e-05|mM']",30.0,celsius,20.0,hour,aq1dvhp5yzpuhbm,6132,TimeSeries-12-11-2019-Run2P2,Sytox-YeastGates,SytoxYG-Plate,60000,200,11-Dec-2019,102200.0,-33600154.28920876,708598.0781949328
562,r1dvbs8vu72tbp,d8,5ef263d560e3ad502b9b5833,sample.transcriptic.aq1dvhys222vp7b.experiment.transcriptic.r1dvbs8vu72tbp,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,2,db822fa28a0a71049e6019f45c9936b478307579,"UWBF_24960 | 30.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [8e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,8e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|8e-05|mM']",30.0,celsius,22.0,hour,aq1dvhys222vp7b,15536,TimeSeries-12-11-2019-Run2P3,Sytox-YeastGates,SytoxYG-Plate,60000,200,11-Dec-2019,258933.33333000002,-33600154.28920876,708598.0781949328
563,r1dvbs8vu72tbp,d8,5ef2640a141c972f749ab080,sample.transcriptic.aq1dvjappuw4b3p.experiment.transcriptic.r1dvbs8vu72tbp,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,2,f41be6d95f767c2627656988ea54120cf01fbd39,"UWBF_24960 | 30.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [8e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,8e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|8e-05|mM']",30.0,celsius,24.0,hour,aq1dvjappuw4b3p,30000,TimeSeries-12-11-2019-Run2P4,Sytox-YeastGates,SytoxYG-Plate,13000,200,11-Dec-2019,2307692.30769,-33600154.28920876,708598.0781949328
564,r1dvbs8vu72tbp,d9,5ef26380e78a7335074972ee,sample.transcriptic.aq1dvhcr6dxn7y4.experiment.transcriptic.r1dvbs8vu72tbp,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,2,9a488fb1b1c82e7c63d859216f732df6ca702556,"UWBF_24960 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",30.0,celsius,18.0,hour,aq1dvhcr6dxn7y4,30000,TimeSeries-12-11-2019-Run2P1,Sytox-YeastGates,SytoxYG-Plate,19000,200,11-Dec-2019,1578947.3684200002,-445425444.2262187,2326555.0323525155
565,r1dvbs8vu72tbp,d9,5ef26373e78a7335074972a0,sample.transcriptic.aq1dvhp5yzqyqfj.experiment.transcriptic.r1dvbs8vu72tbp,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,2,fd633b3266c3406858f6a8c18847a4f0f8813745,"UWBF_24960 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",30.0,celsius,20.0,hour,aq1dvhp5yzqyqfj,30000,TimeSeries-12-11-2019-Run2P2,Sytox-YeastGates,SytoxYG-Plate,15000,200,11-Dec-2019,2000000.0,-445425444.2262187,2326555.0323525155
566,r1dvbs8vu72tbp,d9,5ef2636137128d5fc75f9e89,sample.transcriptic.aq1dvhys223zvb9.experiment.transcriptic.r1dvbs8vu72tbp,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,2,c3ceea6f0957def8bd03958e8255a5f15ff85a66,"UWBF_24960 | 30.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",30.0,celsius,22.0,hour,aq1dvhys223zvb9,30000,TimeSeries-12-11-2019-Run2P3,Sytox-YeastGates,SytoxYG-Plate,11000,200,11-Dec-2019,2727272.72727,-445425444.2262187,2326555.0323525155
567,r1dvbs8vu72tbp,d9,5ef262fed3d16287168a3381,sample.transcriptic.aq1dvjappux8h7m.experiment.transcriptic.r1dvbs8vu72tbp,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,2,8e39e2af0ef0b5563dec57579a26f1745285256d,"UWBF_24960 | 30.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",30.0,celsius,24.0,hour,aq1dvjappux8h7m,30000,TimeSeries-12-11-2019-Run2P4,Sytox-YeastGates,SytoxYG-Plate,10000,200,11-Dec-2019,3000000.0,-445425444.2262187,2326555.0323525155
568,r1dvbs8vu72tbp,e1,5ef262cf5e1ca853c188ca46,sample.transcriptic.aq1dvhcr6dyse49.experiment.transcriptic.r1dvbs8vu72tbp,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,5,4072d5e0a1d7b1832ad92a63c1d64cb2a7e401e4,"UWBF_32302 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_32302,CRISPR_CEN.PK2_positive_control_yeVenus_32302,Control,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,18.0,hour,aq1dvhcr6dyse49,1800,TimeSeries-12-11-2019-Run2P1,Sytox-YeastGates,SytoxYG-Plate,60000,200,11-Dec-2019,30000.0,-93041071.82826872,470818.1313737842
569,r1dvbs8vu72tbp,e1,5ef2641d141c972f749ab0ec,sample.transcriptic.aq1dvhp5yzs4wkq.experiment.transcriptic.r1dvbs8vu72tbp,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,5,08c2ba3bdbf770e09dd81295cc727cbc9594ffb5,"UWBF_32302 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_32302,CRISPR_CEN.PK2_positive_control_yeVenus_32302,Control,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,20.0,hour,aq1dvhp5yzs4wkq,1633,TimeSeries-12-11-2019-Run2P2,Sytox-YeastGates,SytoxYG-Plate,60000,200,11-Dec-2019,27216.66667,-93041071.82826872,470818.1313737842
570,r1dvbs8vu72tbp,e1,5ef26379e78a7335074972c7,sample.transcriptic.aq1dvhys226a9ka.experiment.transcriptic.r1dvbs8vu72tbp,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,5,97f4299ed32e0ecebd2be5c419ceae3aac013d9a,"UWBF_32302 | 30.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_32302,CRISPR_CEN.PK2_positive_control_yeVenus_32302,Control,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,22.0,hour,aq1dvhys226a9ka,3681,TimeSeries-12-11-2019-Run2P3,Sytox-YeastGates,SytoxYG-Plate,60000,200,11-Dec-2019,61350.0,-93041071.82826872,470818.1313737842
571,r1dvbs8vu72tbp,e1,5ef26298f80dde9bba37ba19,sample.transcriptic.aq1dvjappuzgwfp.experiment.transcriptic.r1dvbs8vu72tbp,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,5,831900a19420df20f6fff4d8e15839702b5dc38a,"UWBF_32302 | 30.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_32302,CRISPR_CEN.PK2_positive_control_yeVenus_32302,Control,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,24.0,hour,aq1dvjappuzgwfp,30000,TimeSeries-12-11-2019-Run2P4,Sytox-YeastGates,SytoxYG-Plate,17000,200,11-Dec-2019,1764705.88235,-93041071.82826872,470818.1313737842
572,r1dvbs8vu72tbp,e10,5ef263c15a8ffec0f2db146b,sample.transcriptic.aq1dvhcr6e5b7mc.experiment.transcriptic.r1dvbs8vu72tbp,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,2,aac2cca4cca35140cb45775119e226935ff28c56,"UWBF_25784 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",30.0,celsius,18.0,hour,aq1dvhcr6e5b7mc,443,TimeSeries-12-11-2019-Run2P1,Sytox-YeastGates,SytoxYG-Plate,60000,200,11-Dec-2019,7383.3333299999995,-32156254.607886408,133037.5012290786
573,r1dvbs8vu72tbp,e10,5ef2642449c4a5cab3a22b43,sample.transcriptic.aq1dvhp5yzwnq4t.experiment.transcriptic.r1dvbs8vu72tbp,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,2,96b5fd82ac7e117842f26e55dea04a3dc7a95ffc,"UWBF_25784 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",30.0,celsius,20.0,hour,aq1dvhp5yzwnq4t,1269,TimeSeries-12-11-2019-Run2P2,Sytox-YeastGates,SytoxYG-Plate,60000,200,11-Dec-2019,21150.0,-32156254.607886408,133037.5012290786
